experiment,order,top-variants,set-up,fitness,precision,f-measure,time,ext_cardoso
53,MAX,15,UFL NFR D,-,-,-,-,-
54,MAX,15,UFL NFR S,0.5603351026504606,0.7091463213270113,0.6141601616449337,602.515625,[10]
55,MAX,15,UFL UFR D,0.5378698026998368,0.7097060080021593,0.5994279813246702,671.0625,"[10, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 13, 13, 13, 14, 15, 15, 15, 15]"
56,MAX,15,UFL UFR S,0.5539315490465809,0.7093714493258337,0.6070221189879673,571.890625,[10]
57,MIN,5,NFL NFR D,0.7814533053396907,0.5767689788480954,0.660754102154509,535.625,[11]
58,MIN,5,NFL NFR S,0.7814533053396907,0.5767689788480954,0.660754102154509,531.78125,[11]
59,MIN,5,NFL UFR D,0.7814533053396907,0.5767689788480954,0.660754102154509,535.796875,[11]
60,MIN,5,NFL UFR S,0.7814533053396907,0.5767689788480954,0.660754102154509,530.546875,[11]
61,MIN,5,UFL NFR D,0.7614230277983326,0.6661509197015587,0.6965463830924636,447.28125,[7]
62,MIN,5,UFL NFR S,0.7614230277983326,0.6661509197015587,0.6965463830924636,441.0625,[7]
63,MIN,5,UFL UFR D,0.7614230277983326,0.6661509197015587,0.6965463830924636,446.9375,[7]
64,MIN,5,UFL UFR S,0.7614230277983326,0.6661509197015587,0.6965463830924636,441.125,[7]
65,MIN,10,NFL NFR D,-,-,-,-,-
66,MIN,10,NFL NFR S,0.7877121823659092,0.4093883430597622,0.5379070902864755,669.078125,[17]
67,MIN,10,NFL UFR D,-,-,-,-,-
68,MIN,10,NFL UFR S,0.7877121823659092,0.4093883430597622,0.5379070902864755,667.875,[17]
69,MIN,10,UFL NFR D,-,-,-,-,-
70,MIN,10,UFL NFR S,0.7647029662407883,0.4997111620004432,0.5934323733913285,481.65625,[9]
71,MIN,10,UFL UFR D,-,-,-,-,-
72,MIN,10,UFL UFR S,0.7679760105735209,0.5734139765088276,0.6536033693327271,509.765625,[10]
73,MIN,15,NFL NFR D,-,-,-,-,-
74,MIN,15,NFL NFR S,0.9908499430481776,0.4666119313739142,0.63386198048778,829.484375,[25]
75,MIN,15,NFL UFR D,-,-,-,-,-
76,MIN,15,NFL UFR S,0.9908499430481776,0.4666119313739142,0.63386198048778,828.171875,[25]
77,MIN,15,UFL NFR D,-,-,-,-,-
78,MIN,15,UFL NFR S,0.9850448602762634,0.5222549486825175,0.6819290687154207,723.578125,[19]
79,MIN,15,UFL UFR D,0.8554254871965591,0.5374198748851552,0.6517359898637608,644.53125,"[12, 12, 13, 13, 13, 16, 13]"
80,MIN,15,UFL UFR S,0.8820377404600275,0.663447922272994,0.7489561780143446,575.796875,[12]
