experiment,order,top-variants,set-up,fitness,precision,f-measure,time,ext_cardoso
27,MAX,5,NFL UFR D,0.9231397419603864,0.164514813541131,0.2703870307067352,1688.046875,"[25, 37, 17, 19, 22, 30, 30, 32, 30, 41, 32, 43, 26, 26]"
28,MAX,5,NFL UFR S,0.9239761810793466,0.2028940374307899,0.3183045415629988,72.484375,[25]
29,MAX,5,UFL NFR D,0.8150364147831312,0.3232273706586239,0.4344367003256141,61.515625,"[23, 33, 31, 31, 28, 31, 24, 23, 23, 21, 21, 18, 24, 23]"
30,MAX,5,UFL NFR S,0.8623426318502581,0.2295387288216918,0.3483730978451902,41.90625,[23]
31,MAX,5,UFL UFR D,0.8150364147831312,0.3232273706586239,0.4344367003256141,61.828125,"[23, 33, 31, 31, 28, 31, 24, 23, 23, 21, 21, 18, 24, 23]"
32,MAX,5,UFL UFR S,0.8623426318502581,0.2295387288216918,0.3483730978451902,42.203125,[23]
33,MAX,10,NFL NFR D,0.9518802664787648,0.1420936818733199,0.2417273308189816,708.921875,"[39, 25, 25, 42, 42, 23, 23, 22, 28, 31, 19, 30, 30, 38, 36, 36, 22, 31, 22, 31, 31, 31, 30, 38, 33, 31]"
34,MAX,10,NFL NFR S,0.9532457191419264,0.1265075569001476,0.2232604144669494,1345.5625,[39]
35,MAX,10,NFL UFR D,0.9518802664787648,0.1420936818733199,0.2417273308189816,722.71875,"[39, 25, 25, 42, 42, 23, 23, 22, 28, 31, 19, 30, 30, 38, 36, 36, 22, 31, 22, 31, 31, 31, 30, 38, 33, 31]"
36,MAX,10,NFL UFR S,0.9532457191419264,0.1265075569001476,0.2232604144669494,1370.515625,[39]
